selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage,max_power,engine,torque,años_antig
375000,100000,Petrol,Individual,Manual,Third Owner,5.0,13.5,130.0,1799,172.0,12
400000,120000,Petrol,Individual,Manual,First Owner,5.0,15.37,73.0,1196,101.0,3
315000,60000,Petrol,Individual,Manual,Second Owner,5.0,23.01,67.0,999,91.0,4
375000,120000,Petrol,Individual,Manual,First Owner,5.0,15.37,73.0,1196,101.0,4
350000,29000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,5
120000,120000,Petrol,Individual,Manual,Third Owner,5.0,18.9,67.0,1061,84.0,10
700000,30000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
451999,30000,Petrol,Individual,Automatic,Second Owner,5.0,23.1,67.04,998,90.0,2
500000,56000,Petrol,Individual,Manual,Third Owner,5.0,18.9,82.0,1197,114.0,4
500000,120000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,5
490000,60000,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,5
200000,147000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,12
240000,35000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,8
655000,19500,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
620000,38426,Petrol,Individual,Manual,First Owner,5.0,17.19,81.86,1197,114.73,2
450000,35000,Petrol,Individual,Manual,Second Owner,5.0,20.4,83.11,1197,115.0,5
310000,35000,Petrol,Individual,Manual,Second Owner,5.0,20.51,67.04,998,90.0,6
150000,50000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,13
180000,120000,Diesel,Individual,Manual,First Owner,5.0,25.44,57.6,936,150.0,8
150000,120000,Diesel,Individual,Manual,First Owner,5.0,19.4,70.0,1405,135.4,9
160000,112000,Diesel,Individual,Manual,Second Owner,5.0,20.0,68.0,1399,160.0,9
380000,145000,Diesel,Individual,Manual,First Owner,5.0,20.5,103.5,1598,250.0,8
120000,135000,Diesel,Individual,Manual,First Owner,5.0,17.0,70.0,1405,132.389775,13
135000,146000,Diesel,Individual,Manual,First Owner,5.0,19.61,70.0,1405,135.4,8
610000,10000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
260000,50000,Diesel,Individual,Manual,First Owner,5.0,20.14,88.5,1498,230.0,0
500000,25000,Petrol,Individual,Manual,First Owner,5.0,20.14,81.86,1197,113.75,3
220000,20000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,4
121000,70000,Petrol,Individual,Manual,Second Owner,5.0,13.5,130.0,1799,172.0,14
350000,50000,Diesel,Individual,Manual,First Owner,5.0,25.0,69.01,1396,140.0,3
280000,100000,Diesel,Individual,Manual,Second Owner,5.0,23.0,90.0,1396,219.66895999999997,9
919999,20000,Petrol,Individual,Manual,First Owner,5.0,17.0,108.5,1198,170.0,0
320000,155000,Diesel,Individual,Manual,First Owner,5.0,23.0,90.0,1396,219.66895999999997,9
140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,20.0,68.0,1399,160.0,8
310000,25000,Diesel,Individual,Manual,Second Owner,5.0,21.5,88.8,1248,200.0,8
65000,120000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,14
300000,90000,Diesel,Individual,Manual,First Owner,7.0,18.2,73.8,1248,172.5,7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
380000,100000,Diesel,Individual,Manual,Second Owner,5.0,22.9,74.0,1248,190.0,8
140000,116700,Petrol,Individual,Manual,Fourth & Above Owner,5.0,15.0,90.0,1368,116.0,10
475000,25000,Diesel,Individual,Manual,First Owner,5.0,22.95,74.0,1248,190.0,5
400000,176062,Diesel,Individual,Manual,First Owner,5.0,17.8,75.0,1248,190.0,10
509999,82000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,5
275000,80000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,10
650000,40000,Diesel,Individual,Manual,Second Owner,7.0,18.2,73.74,1248,172.5,3
650000,129000,Diesel,Individual,Manual,First Owner,5.0,19.72,108.45,1461,245.0,6
360000,60000,Diesel,Individual,Manual,Second Owner,5.0,20.5,91.7,1248,209.0,4
650000,82000,Diesel,Individual,Automatic,First Owner,5.0,21.73,108.62,1498,250.0,2
675000,50000,Diesel,Individual,Manual,Second Owner,7.0,18.2,73.74,1248,172.5,3
50000,40000,Petrol,Individual,Manual,Third Owner,4.0,16.1,37.0,796,59.0,14
445000,39500,Petrol,Individual,Manual,First Owner,5.0,20.52,81.8,1197,113.0,3
750000,40000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.76,1396,224.0,2
425000,56000,Diesel,Individual,Manual,Second Owner,5.0,22.9,74.0,1248,190.0,8
850000,54000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,3
400000,20000,Petrol,Individual,Manual,Second Owner,5.0,20.51,67.04,998,90.0,4
200000,55896,Diesel,Individual,Manual,Second Owner,5.0,25.0,69.0,1396,140.0,6
550000,35000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,4
250000,97000,Petrol,Individual,Manual,Second Owner,5.0,19.4,86.8,1198,109.0,8
206000,120000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,6
290000,50000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,6
45000,30400,Petrol,Individual,Manual,Fourth & Above Owner,4.0,26.0,35.0,624,48.0,10
1200000,15000,Diesel,Individual,Manual,First Owner,5.0,20.0,115.0,1497,300.0,1
220000,110000,Diesel,Individual,Manual,Third Owner,5.0,21.64,84.8,1461,200.0,8
170000,100000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,10
260000,120000,Diesel,Individual,Manual,Second Owner,5.0,17.8,75.0,1248,190.0,10
315000,130000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,8
225000,76000,Petrol,Individual,Manual,Second Owner,5.0,20.92,67.1,998,90.0,9
420000,110000,Diesel,Individual,Manual,Third Owner,5.0,19.33,138.1,1968,320.0,8
670000,90000,Diesel,Individual,Automatic,First Owner,5.0,28.4,74.0,1248,190.0,2
220000,110000,Diesel,Individual,Manual,Third Owner,5.0,21.64,84.8,1461,200.0,8
250000,25000,Diesel,Individual,Manual,First Owner,5.0,20.0,68.1,1399,160.0,7
229999,90000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,11
229999,164000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,11
300000,120000,Petrol,Individual,Manual,Second Owner,5.0,18.0,86.7,1198,109.0,7
165000,66000,Petrol,Individual,Manual,Second Owner,5.0,19.0,66.1,998,90.0,10
360000,157000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.3,1582,259.9,9
380000,157000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.3,1582,259.9,9
300000,35000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,3
325000,70000,Petrol,Individual,Manual,Second Owner,7.0,19.44,67.0,1198,104.0,4
160000,30000,Diesel,Individual,Manual,Second Owner,5.0,21.12,88.8,1248,200.0,10
630000,40000,Diesel,Individual,Manual,First Owner,7.0,16.5,70.0,1493,195.0,2
600000,5000,Petrol,Individual,Manual,First Owner,5.0,21.21,81.8,1197,113.0,0
229999,30000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,6
440000,70000,Diesel,Individual,Manual,Second Owner,5.0,22.9,74.0,1248,190.0,6
90000,60000,Petrol,Individual,Manual,Second Owner,5.0,18.0,62.0,995,90.3,13
750000,60000,Diesel,Individual,Manual,First Owner,5.0,28.09,88.5,1248,200.0,3
330000,80000,Petrol,Individual,Manual,Second Owner,5.0,16.8,116.3,1497,146.0,8
715000,70000,Diesel,Individual,Manual,Second Owner,5.0,28.09,88.5,1248,200.0,4
250000,150000,Diesel,Individual,Manual,Second Owner,5.0,20.86,75.0,1199,180.0,7
120000,150000,Petrol,Individual,Manual,Second Owner,5.0,18.2,64.0,1061,84.0,13
850000,35000,Diesel,Individual,Automatic,Second Owner,5.0,21.72,108.6,1498,250.0,3
450000,48000,Diesel,Individual,Manual,First Owner,5.0,25.4,73.97,1186,190.24,2
600000,135000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
280000,110000,Diesel,Individual,Manual,Second Owner,7.0,18.2,73.74,1248,172.5,4
465000,146000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.32,1582,259.8,8
350000,44000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,2
325000,70000,Petrol,Individual,Manual,First Owner,5.0,20.36,78.9,1197,111.7,7
110000,120000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,14
220000,80000,Diesel,Individual,Manual,First Owner,5.0,23.03,69.0,1396,140.0,7
750000,40000,Petrol,Individual,Manual,First Owner,5.0,20.73,91.1,1373,130.0,2
350000,25000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,2
488999,15000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,1
300000,27000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,3
650000,35000,Diesel,Individual,Manual,Second Owner,5.0,27.39,74.0,1248,190.0,3
250000,40000,Petrol,Individual,Manual,First Owner,5.0,19.0,66.1,998,90.0,6
200000,40000,Petrol,Individual,Manual,Third Owner,5.0,22.74,47.3,796,69.0,6
200000,120000,Diesel,Individual,Manual,First Owner,5.0,23.03,69.0,1396,140.0,8
276000,60000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.05,998,94.14,4
250000,40000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,6
95000,80000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,12
200000,70000,Diesel,Individual,Manual,Second Owner,5.0,23.57,70.0,1396,140.0,9
450000,100000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.32,1582,259.8,8
200000,175000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.0,1396,135.0,10
200000,70000,Petrol,Individual,Manual,Second Owner,5.0,20.36,78.9,1197,111.8,10
250000,100000,Petrol,Individual,Manual,First Owner,5.0,15.2,65.0,1193,104.93115499999999,12
290000,10000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
900000,35000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,2
325000,120000,Diesel,Individual,Manual,Second Owner,5.0,20.0,68.1,1399,160.0,7
425000,30000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,4
315000,60000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
300000,70000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,6
325000,70000,Petrol,Individual,Manual,Second Owner,5.0,20.36,78.9,1197,111.8,7
900000,130000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,4
950000,133000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,4
320000,120000,Diesel,Individual,Manual,Third Owner,5.0,20.54,103.6,1598,250.0,10
500000,20000,Petrol,Individual,Manual,First Owner,5.0,19.44,75.0,999,95.0,1
290000,25000,Petrol,Individual,Manual,First Owner,5.0,15.6,70.0,1196,102.0,8
60000,90000,Petrol,Individual,Manual,First Owner,4.0,25.4,37.48,624,51.0,8
120000,140000,Petrol,Individual,Manual,Third Owner,5.0,19.0,66.1,998,90.0,11
850000,103000,Diesel,Dealer,Manual,First Owner,5.0,25.6,97.9,1498,200.0,3
600000,128000,Diesel,Dealer,Manual,First Owner,5.0,26.0,98.6,1498,200.0,5
620000,33000,Diesel,Individual,Manual,First Owner,5.0,20.14,88.8,1498,230.0,5
150000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,11
135000,40000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,12.85,99.6,1396,124.0,12
200000,80000,Diesel,Individual,Manual,First Owner,5.0,17.0,71.0,1405,135.0,9
730000,70000,Diesel,Individual,Manual,First Owner,5.0,26.21,88.5,1248,200.0,5
190000,112000,Diesel,Individual,Manual,Second Owner,5.0,20.0,68.0,1399,160.0,8
350000,50000,Petrol,Individual,Manual,First Owner,5.0,15.5,132.0,1799,171.61637499999998,9
509999,62000,Diesel,Individual,Manual,Second Owner,5.0,24.4,71.0,1120,180.4,5
400000,90000,Diesel,Individual,Manual,First Owner,7.0,20.77,88.76,1248,200.0,8
250000,50000,Diesel,Individual,Manual,First Owner,5.0,21.02,88.8,1248,200.0,7
930000,47552,Diesel,Individual,Manual,Second Owner,5.0,19.67,126.2,1582,259.9,4
720000,40000,Diesel,Individual,Manual,Second Owner,5.0,24.3,88.5,1248,200.0,4
225000,15000,Petrol,Individual,Manual,First Owner,5.0,15.6,70.0,1196,102.0,9
950000,20000,Diesel,Individual,Manual,First Owner,5.0,23.0,98.96,1498,205.0,1
530000,52000,Petrol,Individual,Manual,First Owner,5.0,17.19,81.86,1197,114.73,2
470000,70000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,4
459999,100000,Diesel,Individual,Manual,Second Owner,5.0,25.2,74.0,1248,190.0,5
325000,14700,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,1
240000,40000,Petrol,Individual,Manual,First Owner,5.0,16.8,34.2,796,59.0,4
400000,32000,Petrol,Individual,Manual,Second Owner,6.0,18.15,82.0,1198,115.0,3
70000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,16
250000,80000,Petrol,Individual,Manual,First Owner,5.0,17.5,85.8,1298,114.0,11
720000,25000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,2
590000,50000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
445000,19700,Petrol,Individual,Manual,First Owner,5.0,18.15,82.0,1198,115.0,2
191000,70000,LPG,Individual,Manual,First Owner,5.0,13.45,62.1,1086,96.1,9
372000,50000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,25.83,99.0,1498,215.0,2
65000,90000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.1,998,90.0,15
300000,140000,Diesel,Individual,Manual,First Owner,5.0,20.0,68.05,1399,160.0,5
520000,40000,Petrol,Individual,Manual,First Owner,5.0,20.3,84.0,1199,114.0,3
190000,70000,Petrol,Individual,Manual,Third Owner,5.0,22.74,47.3,796,69.0,6
310000,7000,Petrol,Individual,Manual,First Owner,5.0,22.5,67.0,999,91.0,2
750000,110000,Diesel,Individual,Automatic,First Owner,7.0,18.49,100.0,1493,240.0,4
350000,15000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,1
360000,5000,Petrol,Individual,Manual,First Owner,5.0,22.05,47.3,796,69.0,0
285000,5000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,3
160000,70000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,7
229999,60000,Petrol,Individual,Manual,Second Owner,7.0,19.44,67.0,1198,104.0,5
85000,120000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,13
300000,7000,Petrol,Individual,Manual,First Owner,5.0,22.5,67.0,999,91.0,2
254999,30000,Petrol,Individual,Manual,Third Owner,5.0,25.17,53.3,799,72.0,4
390000,100000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,7
450000,80000,Diesel,Individual,Manual,First Owner,5.0,23.59,67.04,1364,170.0,5
725000,50000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
370000,40000,Petrol,Individual,Manual,Second Owner,5.0,18.16,86.8,1196,112.0,3
150000,70000,Petrol,Individual,Manual,Third Owner,5.0,18.2,64.0,1061,84.0,13
483000,15000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,3
470000,10000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,4
950000,25000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,2
450000,50000,Petrol,Individual,Manual,Third Owner,5.0,17.01,121.3,1591,154.9,7
345000,70000,Petrol,Individual,Manual,First Owner,5.0,17.6,88.7,1496,132.0,9
300000,60000,Petrol,Individual,Manual,First Owner,5.0,19.0,66.1,998,90.0,11
160000,74800,Petrol,Individual,Manual,Second Owner,5.0,18.2,67.1,998,90.0,13
120000,80000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,16
500000,40000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,0
455000,50000,Diesel,Individual,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
165000,45000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,7
470000,23700,Petrol,Individual,Manual,First Owner,5.0,20.4,81.8,1197,113.0,4
470000,23700,Petrol,Individual,Manual,First Owner,5.0,20.4,81.8,1197,113.0,4
229999,53473,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,6
220000,80000,Petrol,Individual,Manual,First Owner,5.0,17.92,62.1,1086,96.1,7
360000,120000,Diesel,Individual,Manual,First Owner,5.0,24.4,71.0,1120,180.4,5
350000,40000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,2
500000,70000,Diesel,Individual,Manual,First Owner,5.0,22.32,126.32,1582,259.8,8
145000,90000,Diesel,Individual,Manual,Third Owner,5.0,25.44,57.6,936,150.0,7
300000,51000,Petrol,Individual,Manual,First Owner,5.0,18.2,82.5,1199,108.5,6
180000,87000,Petrol,Individual,Manual,Second Owner,5.0,13.2,94.0,1495,122.583125,11
530000,40000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,7
620000,90000,Diesel,Individual,Manual,Second Owner,5.0,19.01,108.45,1461,248.0,6
360000,110000,Petrol,Individual,Manual,Third Owner,5.0,16.78,88.73,1496,132.0,5
245000,86000,Petrol,Individual,Manual,Second Owner,5.0,17.92,62.1,1086,96.1,10
70000,65000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,15.9,85.0,1298,110.0,21
70000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,15.9,85.0,1298,110.0,21
650000,140000,Diesel,Individual,Manual,Second Owner,5.0,25.01,89.75,1498,204.0,6
610000,18000,Petrol,Individual,Manual,First Owner,5.0,21.21,81.8,1197,113.0,1
300000,24000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,5
425000,60000,Diesel,Individual,Manual,First Owner,5.0,24.0,70.0,1120,160.0,6
450000,150000,Diesel,Individual,Manual,Third Owner,5.0,22.32,126.32,1582,259.8,8
450000,108000,Diesel,Individual,Manual,First Owner,5.0,22.32,126.3,1582,259.9,9
340000,60000,Petrol,Individual,Automatic,Third Owner,5.0,16.95,78.9,1197,111.8,9
650000,90000,Diesel,Individual,Manual,First Owner,7.0,20.77,88.76,1248,200.0,7
160000,70000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.0,1396,135.0,11
250000,120000,Diesel,Individual,Manual,First Owner,5.0,19.1,70.0,1405,135.4,6
225000,100000,Diesel,Individual,Manual,Third Owner,5.0,25.44,57.6,936,150.0,8
55000,75958,Diesel,Individual,Manual,Second Owner,5.0,17.88,52.8,1396,85.0,13
42000,70000,Petrol,Individual,Manual,Third Owner,4.0,16.1,37.0,796,59.0,24
282000,128000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,12.6,112.0,1991,245.16625,14
80000,110000,Diesel,Individual,Manual,Third Owner,5.0,16.8,62.0,1405,122.583125,13
500000,40000,Petrol,Individual,Manual,First Owner,5.0,20.85,83.14,1197,115.0,4
500000,70000,Diesel,Individual,Manual,First Owner,5.0,25.83,99.0,1498,215.0,4
400000,60000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,9
280000,65000,Petrol,Individual,Manual,First Owner,5.0,20.36,78.9,1197,111.8,8
580000,88000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
100000,80000,Diesel,Individual,Manual,Third Owner,5.0,18.8,90.0,1248,200.0,11
700000,38000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,3
150000,80000,Petrol,Individual,Manual,Third Owner,5.0,15.0,90.0,1368,116.0,10
190000,60000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,6
640000,110000,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,3
340000,145000,Diesel,Individual,Manual,First Owner,5.0,20.86,75.0,1199,180.0,9
811000,43000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.76,1396,224.0,1
409999,120000,Diesel,Individual,Manual,First Owner,5.0,23.2,73.94,1248,190.0,4
220000,136000,Petrol,Individual,Manual,Second Owner,5.0,16.1,88.2,1298,112.77647499999999,13
170000,120000,Diesel,Individual,Manual,Second Owner,5.0,17.88,48.21,1405,85.0,7
700000,25000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.86,1197,114.73,2
80000,40000,Petrol,Individual,Manual,Second Owner,5.0,14.4,94.0,1599,122.583125,17
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
420000,120000,Diesel,Individual,Manual,Second Owner,5.0,23.4,74.0,1248,190.0,6
899000,35000,Diesel,Individual,Manual,First Owner,5.0,25.1,88.5,1248,200.0,2
459999,35000,Petrol,Individual,Manual,First Owner,5.0,19.83,67.0,1198,104.0,1
150000,120000,Diesel,Individual,Manual,Second Owner,5.0,18.1,110.0,1493,235.3596,12
350000,25000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,3
509999,100000,Diesel,Individual,Manual,Second Owner,5.0,23.59,67.05,1364,170.0,5
370000,35000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,3
240000,44000,Petrol,Individual,Manual,Second Owner,5.0,20.92,67.1,998,90.0,7
530000,100000,Diesel,Individual,Manual,Second Owner,5.0,22.54,88.73,1396,219.7,5
350000,64000,Petrol,Individual,Manual,First Owner,5.0,20.36,78.9,1197,111.8,6
220000,70000,Petrol,Individual,Manual,First Owner,5.0,18.5,80.0,1197,111.79581,9
350000,100000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,5
370000,90000,Diesel,Individual,Manual,Second Owner,5.0,22.9,74.0,1248,190.0,7
220000,50000,Petrol,Individual,Manual,First Owner,5.0,17.5,85.8,1298,114.0,6
200000,80000,Diesel,Individual,Manual,First Owner,5.0,22.1,76.9,1248,205.0,7
400000,50000,Diesel,Individual,Manual,First Owner,6.0,25.32,77.0,1198,190.0,3
